Daniel Day-Lewis	pope,pawn,gang_lord,oligarch,tyrant,despot,evil_genius	insurer,custodian,bailiff,general,appellant,functionary,chemist
Don Draper	detective,voter,pollster,theologian,proposer,defendant,operative	client,pupil,capitalist,mother,professional,model,minister
Leroy Jethro Gibbs	deputy,predator,populist,rebel,tyrant,despot,aristocrat	passenger,jockey,diner,ruler,bouncer,handler,rescuer
Tony DiNozzo		
Timothy McGee	devotee,theorist,liar,pope,investigator,aristocrat,missionary	diplomat,groom,cleric,tour_guide,sibling,spouse,rescuer
Tyrion Lannister		
Cersei Lannister		
Jaime Lannister		
Eddard Stark	detective,Catholic,coach,liar,con_man,visitor,queen	nationalist,caller,abolitionist,novelist,satirist,screenwriter,speechwriter
Chewbacca		
C-3PO		
R2D2		
Marty McFly	liberal,researcher,blogger,player,critic,victim,girl	soldier,swindler,priest,journalist,professional,model,minister
Doc Emmett Brown	devotee,slave_owner,wizard,lobbyist,car_dealer,chef,marketer	fundamentalist,atheist,bailiff,extremist,appellant,novelist,lady
Biff Tannen	detective,cop,doctor,homeowner,victim,underwriter,defendant	builder,applicant,client,broadcaster,artisan,professional,model
George McFly	liberal,researcher,blogger,player,critic,victim,girl	soldier,swindler,priest,journalist,professional,model,minister
Dirty Harry Callahan	detective,passenger,sheriff,deputy,thief,player,inspector	outlaw,soldier,journalist,professional,model,husband,rebel
Sonny Crockett	cop,tourist,crooked_cop,foreigner,pirate,citizen,climber	killer,wizard,slave_owner,queen,father,assassin,serial_killer
Inspector Endeavour Morse	advertiser,vendor,slave_owner,character,listener,accompanist,mom	copycat,target,believer,subscriber,mistress,marketer,substitute
Rico Tubbs	gatekeeper,coach,devotee,aristocrat,manager,baby,golfer	fighter,wife,tour_guide,mercenary,pupil,oracle,minister
Jean-Luc Picard		
Commander Data	supervisor,target,seller,car_dealer,drug_dealer,manager,client	headhunter,blackmailer,colonizer,dentist,borrower,friar,gamekeeper
Edward Cullen	coach,consul,father,aristocrat,manager,baby,lord	headhunter,respondent,queen,appellant,captive,assassin,prosecutor
Alan Partridge	detective,courtesan,captor,suitor,guest	
Dr. Greg House	sage,predator,prodigy,travel_agent,mom,double_agent,footballer	insurer,recruiter,general,mimic,banker,junior,chemist
Edmund Blackadder		
Baldrick		
Lord Percy Percy	ambassador,theorist,spokesperson,advocate,sage,source,judge	don,assailant,pupil,student,mother,professional,senior
Lt. George Colthurst St Barleigh		
The Scarlet Pimpernel		
Leonardo Da Vinci	monster,socialist,source,manager,composer,reader,native	groom,tour_guide,travel_agent,pupil,mourner,professional,senior
Hamlet	hit_man,liar,con_man,Catholic,visitor,queen,victim	medium,general,client,editor,fashion_model,model,role_model
Polonius		
Ophelia	colonizer,failure,heretic	
Romeo Montague	impersonator,star,decision_maker,house_guest,demon,believer,lover	target,baby,traveler,senior,golfer,model,tourist
Juliet Capulet		
Adolf Eichmann	liar,servant,deceiver,loser,traitor,tyrant,pirate	bouncer,chief,pupil,capitalist,functionary,senior,warlord
Bruce Banner	colonist,candidate,winner,source,freedom_fighter,judge,operative	vet,designer,student,censor,manipulator,capitalist,vocalist
Frasier Crane	adviser,attorney,author,theologian,assistant,historian,tutor	spiritualist,mystery_writer,inventor
Niles Crane	confessor,monster,scammer,puppeteer,importer,sitter,assassin	trafficker,exporter,nationalist,handler,wholesaler,satirist,speechwriter
Freddy Krueger	bureaucrat,killer,liar,ruler,slave_owner,queen,father	devil,radical,beast,soldier,villain,terrorist,thug
Keyser Söze		
Daphne Moon	duke,saint,pawn,tyrant,despot,pope,godfather	respondent,borrower,plaintiff,hunter,beneficiary,victim,spouse
Moe Szyslak	forger,liar,patron,counsellor,chef,manager,dancer	waiter,gang_member,bouncer,cheater,mother,entertainer,porter
Barney Gumble		
Fred Flintstone	enemy,liar,queen,demon,victim,reader,buyer	star,athlete,soldier,peasant,journalist,mother,slave
Barney Rubble	outsider,expert,reporter,advocate,lobbyist,subscriber,minister	activist,bitch,teenager,babysitter,navigator,hoodlum,editor
Michael Myers	con_man,leader,freedom_fighter,tyrant,felon,bomber,supporter	ghost,wife,assailant,student,mother,model,warlord
Jason Voorhees	Catholic,liar,con_man,manager,freedom_fighter,traitor,tyrant	fighter,mercenary,travel_agent,poacher,capitalist,professional,warlord
Barney Stinson	hit_man,giant,con_man,celebrity,fan,buyer,lady	spinster,detainee,hunter,mercenary,mother,prisoner,fighter
Professor Charles Xavier	devotee,pope,con_man,visitor,sage,victim,prince	fighter,wife,doctor,chief,oracle,professional,model
Rocket Raccoon		
Groot		
Bugs Bunny	Catholic,pope,photographer,queen,visitor,aristocrat,scoundrel	parasite,client,capitalist,mother,shaman,model,sinner
Shrek	giant,liar,candidate,con_man,visitor,manager,tyrant	applicant,client,pupil,capitalist,mother,professional,model
Porky Pig		
Yosemite Sam		
Wile E. Coyote	con_man,doctor,visitor,leader,manager,bull,supporter	cartographer,underdog,author,tour_guide,travel_agent,pupil,oracle
George Smiley	fashion_designer,con_man,visitor,queen,freedom_fighter,demonstrator,aristocrat	fighter,emissary,doctor,wife,chief,assassin,prostitute
Captain America	detective,con_man,sheriff,father,freedom_fighter,felon,bomber	author,chief,client,chronicler,professional,model,sinner
Bilbo Baggins	Catholic,convert,demon,believer,liberal	
Frodo Baggins	Catholic,convert,liberal,con_man,deputy,demon,double_agent	applicant,believer,bride,travel_agent,peasant,capitalist,widow
Samwise Gamgee	Catholic,coach,con_man,ambassador,visitor,counsellor,doctor	chief,client,representative,mother,professional,model,rescuer
John McClane	executioner,spy,chess_player,pontiff,con_man,passenger,miracle_worker	detective,socialist,defendant,mother,torturer,daddy,husband
Optimus Prime	con_man,doctor,sage,commoner,tyrant,aristocrat,deity	builder,applicant,bouncer,translator,travel_agent,student,evaluator
Jack Sparrow	fashion_designer,con_man,visitor,queen,freedom_fighter,demonstrator,aristocrat	fighter,emissary,doctor,wife,chief,assassin,prostitute
Edward Scissorhands	liberal,researcher,blogger,player,critic,victim,girl	soldier,swindler,priest,journalist,professional,model,minister
Olive Oyl	sibling,brat	
Popeye	Catholic,insurgent,ombudsman,subordinate,salesman,car_salesman	
Pepé Le Pew	boyfriend	
Sideshow Bob	monster,votary,attacker,insider,abbess,nerd,boyfriend	trafficker,renter,dupe,colonizer,borrower,wholesaler,policyholder
John Merrick		
Ed Wood	duke,pope,knight,queen,suitor,mutineer,hooker	respondent,insurer,luminary,bureaucrat,bailiff,appellant,chemist
Maximus Decimus Meridius		
Gore Vidal	ambassador,coach,sage,believer,speaker,mentor,judge	storyteller,actor,librettist,composer,novelist,screenwriter,satirist
Truman Capote	winner,believer,loser,wimp,speaker,mentor,victor	abolitionist,propagandist,mystery_writer,novelist,satirist,screenwriter,speechwriter
Spartacus	entertainer,mercenary,bodyguard,bouncer	
Mr. Bean	advertiser,coach,actress,manager,accompanist,demonstrator,interpreter	wife,interviewee,client,capitalist,shaman,model,warlord
Monsieur Hulot		
Derek Zoolander		
Dr. Strangelove	king,musician,star,wife,god,queen,jester	judge,player,girl,student
E.T.		
Dr. Evil	medium,predator,parasite,failure,host,double_agent,prodigy	regulator,terrorist,waiter,stakeholder,lobbyist,beneficiary,hotelier
Scott Evil		
Bane		
Naomi Campbell	candidate,employer,lawyer,farmer,girl,lady,supporter	client,pupil,capitalist,detainee,professional,model,warlord
Sarah Jessica Parker	woman,beauty,hunter,predator,backer,puppet,assassin	referee,competitor,expert,proposer,entrepreneur,controller,judge
Kevin Bacon	boy,investigator,consul,nanny,aristocrat,groupie,imitator	nationalist,caller,propagandist,abolitionist,novelist,screenwriter,satirist
Hans Gruber	liberator,deputy,miracle_worker,colonist,authority,citizen,leader	pupil,capitalist,mother,functionary,model,warlord,sinner
Antonio Salieri	impersonator,demon,critic,admirer,peer,traveler,golfer	target,rival,believer,follower,client,lover,senior
Saruman the White	wizard,recruit,butcher,bitch,footballer,nerd,nanny	appellant,examiner,recruiter,beneficiary,boxer,lender,chemist
Gandalf the Grey	hit_man,pope,knight,commoner,satrap,lord,surgeon	insurgent,terrorist,brown_nose,colonist,lieutenant,abbot,underling
Sauron		
Maleficent		
Norman Bates	monster,rival,backer,foe,follower,tormentor,supporter	client,pupil,mother,professional,senior,rescuer,representative
Nigel Tufnel	gatekeeper,plastic_surgeon,helper,pawn,rapper,guitarist,storyteller	manipulator,cheater,broadcaster,suitor,jockey,troublemaker,principal
Judge Joe Dredd		
Wesley Crusher	applicant,advocate,authority,prodigy,dancer,editor,saint	teacher
Sarah Silverman	adolescent,actress,general,school_kid,master,fashion_model,footballer	king,star,wife,musician,jester,student,judge
Tweety Pie	performer,star,authority,player,manager,fashion_model,girl	wife,celebrity,tour_guide,soldier,model,role_model,guide
Sylvester the Cat	coach,guest,con_man,doctor,counsellor,homeowner,sibling	beauty,wife,driver,student,professional,model,lady
Ronald McDonald		
The HamBurglar		
Osama Bin Laden	liar,goon,predator,villain,assailant,intruder,tyrant	actress,screenwriter,messiah,comedian,novelist,evil_genius,inventor
Saddam Hussein	hit_man,debtor,woman,father,suspect,child,bomber	housekeeper,mouthpiece,bouncer,lieutenant,cheater,incumbent,discussant
Ayatollah Khomeini	con_man,doctor,sage,commoner,tyrant,aristocrat,deity	explorer,promoter,failure,controller,iconoclast,architect,experimenter
Leonardo DiCaprio		
Jay Gatsby		
Michael J. Fox	hit_man,liar,colonizer,villain,fan,chronicler,sinner	pimp,mercenary,bouncer,dissident,captive,punter,butcher
Ellen Ripley	executioner,spy,chess_player,pontiff,con_man,passenger,miracle_worker	detective,socialist,defendant,mother,torturer,daddy,husband
Clarice Starling		
Scarlett O'Hara	advertiser,coach,con_man,visitor,actress,manager,accompanist	builder,applicant,travel_agent,client,mother,professional,model
Modesty Blaise	coach,visitor,consul,sage,manager,aristocrat,interpreter	ghost,singer,driver,peasant,client,fielder,prostitute
Sarah Connor	gatekeeper,plastic_surgeon,helper,pawn,rapper,guitarist,storyteller	manipulator,cheater,broadcaster,suitor,jockey,troublemaker,principal
Condoleezza Rice	vet,woman,consul,debtor,commoner,aristocrat,lord	ghost,cleric,guitarist,tour_guide,invalid,mercenary,oracle
Donald Rumsfeld	gang_lord,kidnapper,car_dealer,soldier,witch,nanny,lawyer	insurgent,colonist,lieutenant,abbot,emperor,rescuer,underling
Lisbeth Salander		
Princess Leia Organa		
Hermione Granger	lender,confidante,retailer,seller,spokesman,swain,editor	beauty,celebrity,mercenary,witch,chronicler,communist,boarder
Sydney Bristow	detective,cop,doctor,visitor,homeowner,manager,underwriter	infidel,double,actress,nun,villain,pupil,professional
Dana Scully	gatekeeper,coach,devotee,aristocrat,manager,baby,golfer	fighter,wife,tour_guide,mercenary,pupil,oracle,minister
Marie Curie	hit_man,decision_maker,father,fan,lawyer,baby,nurse	diplomat,exporter,supervisor,abbot,star,spouse,rescuer
Tim Burton	devotee,theorist,con_man,visitor,sage,deity,supporter	singer,builder,travel_agent,representative,mother,model,marketer
Coco Chanel	chef,groom,guru,beginner,homeowner	
Fox Mulder	gatekeeper,coach,devotee,aristocrat,manager,baby,golfer	fighter,wife,tour_guide,mercenary,pupil,oracle,minister
Bruce Willis	Catholic,giant,liar,pope,queen,aristocrat,scoundrel	ghost,convert,medium,goddess,source,speaker,oracle
Robert Downey Jr.		
Michael Schumacher	nominee,predator,villain,iconoclast,intruder,demonstrator,evil_genius	chauffeur,jockey,suicide_bomber,minister,bomber,rescuer,dispatcher
Oscar Pistorius		
Bernard Madoff		
Julian Assange		
Tom Ripley	attorney,reporter,celebrity,source,suitor,supporter,witness	fighter,brown_nose,mother,bureaucrat,mercenary,detainee,prisoner
Mrs. Doubtfire		
Kim Jong-Il	liberal,monster,doctor,failure,snob,inferior	
Kim Jung-un		
Simon Pegg	con_man,candidate,visitor,leader,manager,lady,supporter	giant,celebrity,tour_guide,fan,professional,senior,guide
Anne Boleyn		
King Henry VIII		
Angela Merkel	voter,con_man,father,manager,communist,supporter,operative	cleric,house_guest,constable,litigator,incumbent,functionary,senior
Silvio Berlusconi	gatekeeper,coach,liar,devotee,wizard,father,baby	diplomat,groom,tour_guide,poacher,spouse,rescuer,dealer
Princess Fiona	executioner,spy,chess_player,pontiff,con_man,passenger,miracle_worker	detective,socialist,defendant,mother,torturer,daddy,husband
Victor Frankenstein	fashion_designer,coach,con_man,researcher,father,dissident,peer	source,client,architect,mother,model,husband,anthropologist
Count Dracula	hit_man,con_man,beauty,assistant,character,controller,model	dove
Jim Carrey	fashion_designer,Catholic,liar,pawn,visitor,victim,aristocrat	driver,actor,client,pupil,student,mother,model
General George Patton	paymaster,con_man,mediator,content_provider,guard,school_kid,staffer	failure,rival,recruit,bride,subordinate,model,role_model
John F. Kennedy	kidnapper,liar,reporter,evacuee,votary,witch,victimizer	recruiter,retailer,tour_guide,beneficiary,banker,junior,chemist
Nicolas Sarkozy	advertiser,coach,guest,con_man,cop,visitor,ambassador	singer,doctor,client,pupil,professional,model,minister
Dominique Strauss-Kahn	deputy,populist,entertainer,scammer,tyrant,despot,aristocrat	caller,propagandist,representative,pupil,screenwriter,speechwriter,satirist
Alexander the Great	king,vendor,pawn,pope,queen,lord,leader	singer,athlete,driver,actor,general,bull,supporter
Pocahontas	fashion_designer,performer,chess_player,con_man,gentleman,newborn,peer	client,mentor,mother,model,role_model,guide,husband
Amelia Earhart	liar,con_man,hijacker,homeowner,freedom_fighter,traitor,prince	builder,tour_guide,chief,client,mother,professional,model
Charles Lindbergh	liar,con_man,hijacker,homeowner,freedom_fighter,traitor,prince	builder,tour_guide,chief,client,mother,professional,model
Frida Kahlo	advertiser,infant,coach,con_man,visitor,actress,manager	applicant,travel_agent,client,capitalist,mother,professional,model
Judy Garland	Catholic,infant,wizard,queen,housewife,tyrant,caregiver	tutor,client,artisan,professional,lady,marketer,pupil
Ella Fitzgerald	advertiser,coach,con_man,visitor,actress,manager,accompanist	diviner,politician,doctor,driver,speaker,pupil,president
Sylvia Plath	ambassador,coach,researcher,publicist,authority,preacher,critic	publisher,spokesperson,prophet,priest,chronicler,judge,anthropologist
Nicolas Cage	tourist,housewife,employer,manager,actress,buyer,supporter	vet,manipulator,censor,mercenary,travel_agent,sinner,prostitute
Malcolm X	bully,nominee,sadist,witch,intruder,despot,assassin	attorney,retailer,seller,regulator,broadcaster,banker,wholesaler
Rosa Parks	abbess,pope,geisha,ayatollah,votary,savior,martyr	fighter,wife,tour_guide,mercenary,pupil,oracle,minister
Sean Penn	candidate,helper,housewife,babysitter,traitor,tyrant,farmer	convert,gang_member,slaveholder,mercenary,student,prisoner,subordinate
Mickey Rourke	fashion_designer,giant,queen,freedom_fighter,demonstrator,aristocrat,interpreter	doctor,client,capitalist,mother,professional,senior,marketer
Elton John	monster,gentleman,newborn,sacred_cow,knave,deity,dove	diner,source,failure,editor,fashion_model,model,role_model
Bradley Manning	pope,knight,wizard,commoner,satrap,lord,golfer	bodyguard,pimp,housekeeper,demon,proposer,oracle,porter
Chelsea Manning	pope,knight,wizard,commoner,satrap,lord,golfer	bodyguard,pimp,housekeeper,demon,proposer,oracle,porter
Tim Berners-Lee	duke,pope,pawn,bull,psycho,golfer,evil_genius	crony,fundamentalist,insurer,atheist,recruiter,junior,chemist
Edward Snowden		
Sergey Brin	fashion_designer,ambassador,coach,con_man,visitor,victim,supporter	singer,wife,author,minister,capitalist,mother,president
Larry Page	gatekeeper,coach,devotee,aristocrat,manager,voter,baby	passenger,juvenile,pupil,citizen,peer,troublemaker,junior
Montgomery Burns	liar,pope,gang_lord,knight,commoner,bull,lord	terrorist,ruler,saint,god,interpreter,caregiver,speechwriter
Waylon Smithers		
Mayor Joe Quimby		
Chief Clarence Wiggum	detective,Catholic,coach,con_man,ambassador,consul,queen	client,pupil,capitalist,detainee,professional,senior,warlord
Lionel Hutz	detective,fashion_designer,coach,con_man,doctor,visitor,pastor	broadcaster,pupil,capitalist,mother,professional,senior,representative
Troy McClure	vet,manipulator,censor,vocalist	
Rainier Luftwaffe Wolfcastle		
Krusty the Clown	insider,journalist,passenger	
Edna Krabappel		
Kent Brockman		
Hans Moleman		
Selma Bouvier		
Principal Seymour Skinner	gatekeeper,coach,underdog,nominee,foreigner,oppressor,conqueror	pimp,housekeeper,demon,teenager,renter,prostitute,opponent
Nelson Muntz	terrorist,monster,rival,backer,companion,critic,peer	follower,foe,host,admirer,tormentor,supporter
Groundskeeper Willie MacDougal		
Thomas "Neo" Anderson	pope,pawn,traitor,oligarch,tyrant,despot,communist	evangelist,insurer,spokesperson,dissident,boxer,bailiff,junior
Morpheus	Catholic,convert,liberal,impersonator,wizard,demon,believer	king,climber
Trinity	hit_man,woman,con_man,celebrity,predator,snake,lady	applicant,tour_guide,travel_agent,client,representative,professional,model
Agent Smith		
Glenn Quagmire		
Uri Geller	spokesman,confidante,retailer,seller,lender,swain,editor	ghost,target,wife,celebrity,regulator,mentor,mother
Jeffrey "The Dude" Lebowski		
Iggy Pop	advertiser,theorist,devotee,visitor,accompanist,interpreter,deity	constable,mercenary,travel_agent,capitalist,mother,professional,sinner
Mark Zuckerberg		
Roy Batty		
Rick Deckard	minion,beast,demon,thrall,monster	
Dr. Eldon Tyrell	fashion_designer,ambassador,coach,doctor,visitor,groom,judge	client,fan,pupil,mother,oracle,senior,representative
Thor Odinson		
Loki Laufeyson		
Richard B. Riddick	medium	
Alan Turing	detective,fashion_designer,researcher,radical,benefactor,authority,depositor	adviser,theologian,assistant,historian,tutor,spiritualist,inventor
Conan the Barbarian	advertiser,coach,con_man,visitor,manager,supporter,principal	fighter,doctor,tour_guide,client,pupil,professional,model
Red Sonja	chaser,valet	
Jeff "Comic Book Guy" Albertson	Catholic,liar,con_man,visitor,victim,aristocrat,supporter	king,star,wife,musician,jester,player,student
King Richard III	liar,ruler,fugitive,militant,rebel,dissenter,aristocrat	ghost,nominee,demon,beast,captive,intruder,widow
Queen Elizabeth I		
Dr. Henry Jekyll	chef,groom,guru,beginner,homeowner	
Mr. Edward Hyde	gatekeeper,coach,devotee,vassal,wizard,underwriter,golfer	diplomat,star,cleric,general,pupil,spouse,minister
Travis Bickle		
Tyler Durden		
Sam Winchester	musician,monster,caller,propagandist,exporter,abolitionist,speechwriter	travel_agent,client,pupil,mother,professional,senior,rescuer
Dean Winchester	musician,monster,caller,propagandist,exporter,abolitionist,speechwriter	travel_agent,client,pupil,mother,professional,senior,rescuer
Jesus Christ	liar,knight,commoner,junior,bull,creditor,marketer	landowner,lessee,beneficiary,controller,handler,borrower,mother
Lucifer	confessor,sage,lion,deity,martyr,prince,witness	ghost,target,wife,fan,pupil,baby,model
Eric Cartman		
Agent Phil Coulson		
Nick Fury	cartographer,reporter,prophet,seller,activist,commentator,manufacturer	exporter,slave,pawn,helper,guard,manipulator,puppet
Russell Brand	advertiser,devotee,guitarist,actress,accompanist,buyer,interpreter	singer,bowler,doctor,commissioner,imitator,mother,representative
Jeremy Paxman	gatekeeper,coach,devotee,aristocrat,manager,baby,golfer	medium,source,tour_guide,failure,mimic,fashion_model,leader
Boris Johnson	fashion_designer,advertiser,respondent,student,ambassador,propagandist,demonstrator	attorney,star,censor,fan,teenager,entertainer,anthropologist
Ebenezer Scrooge	renter,tyrant,parasite	
Wilkins Micawber		
Fagin		
The Artful Dodger		
Uriah Heap		
Bob Cratchit	detective,juvenile,lessee,bailiff,proposer,friar,peon	harasser,policyholder,intruder,incumbent
Tiny Tim Cratchit	detective,juvenile,lessee,bailiff,proposer,friar,peon	harasser,policyholder,intruder,incumbent
Jean-Paul Sartre		
Simone de Beauvoir		
Monica Lewinsky	Catholic,coach,con_man,ambassador,visitor,counsellor,doctor	debtor,gang_member,mercenary,student,prisoner,persecutor,mastermind
Colonel Kurtz	liar,pope,knight,chef,villain,surgeon,martyr	medium,censor,tour_guide,vocalist,manipulator,dealer,satirist
Jor El	diner,child	
Kal El	diner,child	
General Zod		
Bridget Jones	detective,cop,coach,con_man,doctor,visitor,homeowner	translator,infidel,builder,actress,nun,villain,friend
Lizzy Bennet		
Mr. Darcy	gatekeeper,vet,voter,devotee,aristocrat,baby,golfer	duke,terrorist,liberal,inferior,snob,emperor,whore
John Constantine	cleric,coach,con_man,sage,commoner,seducer,caregiver	customer,competitor,suicide_bomber,seller,reader,witness,opponent
Hellboy	giant,con_man,demon,lion,school_kid,bomber,supporter	king,bowler,candidate,wife,student,judge,native
Charlie Harper	gatekeeper,plastic_surgeon,helper,pawn,rapper,guitarist,storyteller	manipulator,cheater,broadcaster,suitor,jockey,troublemaker,principal
Snake Plissken	enemy,coach,liar,con_man,necromancer,colonist,buyer	executioner,spinster,pontiff,hostage,crooked_cop,villain,interrogator
Severus Snape	coach,doctor,visitor,consul,sage,manager,aristocrat	author,tour_guide,travel_agent,pupil,professional,model,minister
Borat		
Ali G	trainer,boy,hero,decision_maker,double_agent,adult,entertainer	respondent,lessee,stakeholder,beneficiary,mother,spouse,defendant
Jack Reacher	attorney,coach,chess_player,content_provider,authority,lawyer,judge	artist,gang_member,priest,mentor,model,instructor,role_model
Arthur Dent	advertiser,coach,con_man,visitor,actress,manager,accompanist	emissary,brown_nose,sucker,lobbyist,valet,proxy,martyr
Del Boy Trotter	advertiser,coach,con_man,visitor,actress,manager,accompanist	customer,fighter,target,driver,regulator,wholesaler,criminal
Captain William Bligh		
Fletcher Christian	liberator,coach,liar,con_man,necromancer,colonist,judge	subscriber,handler,shareholder,babysitter,navigator,hoodlum,bitch
